County,PD,Year,Sworn Full Time,Sworn Part Time,Sworn Total,Civilian Full Time,Civilian Part Time,Civilian Total,Full Time Total,Part Time Total,Grand Total
Ontario,Geneva City PD,2008,37,0,37,5,11,16,42,11,53
Ontario,Geneva City PD,2009,37,0,37,5,9,14,42,9,51
Ontario,Geneva City PD,2010,36,0,36,5,9,14,41,9,50
Ontario,Geneva City PD,2011,35,0,35,5,8,13,40,8,48
Ontario,Geneva City PD,2012,36,0,36,5,9,14,41,9,50
Ontario,Geneva City PD,2013,35,0,35,5,9,14,40,9,49
Ontario,Geneva City PD,2014,35,0,35,5,9,14,40,9,49
Ontario,Geneva City PD,2015,34,1,35,3,15,18,37,16,53
Ontario,Geneva City PD,2016,33,2,35,2,11,13,35,13,48
Ontario,Geneva City PD,2017,31,2,33,2,4,6,33,6,39
Ontario,Geneva City PD,2018,34,3,37,2,3,5,36,6,42
Ontario,Geneva City PD,2019,33,3,36,2,3,5,35,6,41
Ontario,Geneva City PD,2020,33,0,33,2,1,3,35,1,36
Ontario,Geneva City PD,2021,30,0,30,1,0,1,31,0,31
Ontario,Geneva City PD,2022,27,2,29,1,1,2,28,3,31
Ontario,Geneva City PD,2023,28,2,30,2,0,2,30,2,32
Ontario,Manchester Vg PD,2007,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2008,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2009,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2010,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2011,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2012,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2013,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2014,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2015,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2016,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2017,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2018,1,0,1,0,0,0,1,0,1
Ontario,Manchester Vg PD,2019,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2020,0,1,1,0,0,0,0,1,1
Ontario,Manchester Vg PD,2021,0,1,1,0,0,0,0,1,1
Ontario,Ontario County Sheriff,2007,72,27,99,0,0,0,72,27,99
Ontario,Ontario County Sheriff,2008,66,24,90,48,5,53,114,29,143
Ontario,Ontario County Sheriff,2009,68,26,94,34,6,40,102,32,134
Ontario,Ontario County Sheriff,2010,67,26,93,34,6,40,101,32,133
Ontario,Ontario County Sheriff,2011,64,27,91,34,6,40,98,33,131
Ontario,Ontario County Sheriff,2012,64,28,92,34,6,40,98,34,132
Ontario,Ontario County Sheriff,2013,66,28,94,42,3,45,108,31,139
Ontario,Ontario County Sheriff,2014,66,28,94,37,5,42,103,33,136
Ontario,Ontario County Sheriff,2015,66,28,94,38,5,43,104,33,137
Ontario,Ontario County Sheriff,2016,70,30,100,44,7,51,114,37,151
Ontario,Ontario County Sheriff,2017,70,30,100,42,5,47,112,35,147
Ontario,Ontario County Sheriff,2018,75,32,107,47,4,51,122,36,158
Ontario,Ontario County Sheriff,2019,71,27,98,57,5,62,128,32,160
Ontario,Ontario County Sheriff,2020,78,30,108,67,5,72,145,35,180
Ontario,Ontario County Sheriff,2021,58,28,86,55,4,59,113,32,145
Ontario,Ontario County Sheriff,2022,72,29,101,58,4,62,130,33,163
Ontario,Ontario County Sheriff,2023,79,25,104,50,7,57,129,32,161
Ontario,Phelps Vg PD,2009,0,6,6,0,1,1,0,7,7
Ontario,Phelps Vg PD,2010,0,7,7,0,1,1,0,8,8
Ontario,Phelps Vg PD,2012,0,7,7,0,1,1,0,8,8
Ontario,Phelps Vg PD,2013,0,7,7,0,1,1,0,8,8
Ontario,Phelps Vg PD,2014,0,7,7,0,1,1,0,8,8
Ontario,Phelps Vg PD,2016,0,7,7,0,1,1,0,8,8
Ontario,Phelps Vg PD,2017,0,8,8,0,1,1,0,9,9
Ontario,Phelps Vg PD,2018,0,6,6,0,1,1,0,7,7
Ontario,Phelps Vg PD,2020,0,6,6,0,1,1,0,7,7
Orange,Blooming Grove Town PD,2007,15,0,15,2,0,2,17,0,17
Orange,Blooming Grove Town PD,2008,16,0,16,2,0,2,18,0,18
Orange,Blooming Grove Town PD,2009,15,0,15,2,0,2,17,0,17
Orange,Blooming Grove Town PD,2010,15,0,15,2,0,2,17,0,17
Orange,Blooming Grove Town PD,2011,15,0,15,2,0,2,17,0,17
Orange,Blooming Grove Town PD,2012,14,0,14,2,0,2,16,0,16
Orange,Blooming Grove Town PD,2013,14,0,14,2,0,2,16,0,16
Orange,Blooming Grove Town PD,2014,13,0,13,2,0,2,15,0,15
Orange,Blooming Grove Town PD,2015,14,1,15,2,0,2,16,1,17
Orange,Blooming Grove Town PD,2016,12,1,13,2,0,2,14,1,15
Orange,Blooming Grove Town PD,2017,10,2,12,2,0,2,12,2,14
Orange,Blooming Grove Town PD,2018,11,3,14,2,0,2,13,3,16
Orange,Blooming Grove Town PD,2019,15,5,20,2,0,2,17,5,22
Orange,Blooming Grove Town PD,2020,15,2,17,2,0,2,17,2,19
Orange,Blooming Grove Town PD,2021,18,2,20,2,2,4,20,4,24
Orange,Blooming Grove Town PD,2022,18,4,22,1,2,3,19,6,25
Orange,Blooming Grove Town PD,2023,18,4,22,1,3,4,19,7,26
Orange,Chester Town PD,2007,13,7,20,0,3,3,13,10,23
Orange,Chester Town PD,2008,13,5,18,0,3,3,13,8,21
Orange,Chester Town PD,2009,13,5,18,0,3,3,13,8,21
Orange,Chester Town PD,2010,14,5,19,0,3,3,14,8,22
Orange,Chester Town PD,2011,14,4,18,0,2,2,14,6,20
Orange,Chester Town PD,2012,13,5,18,0,2,2,13,7,20
Orange,Chester Town PD,2013,14,5,19,0,2,2,14,7,21
Orange,Chester Town PD,2014,14,5,19,0,2,2,14,7,21
Orange,Chester Town PD,2015,14,2,16,0,2,2,14,4,18
Orange,Chester Town PD,2016,14,4,18,0,2,2,14,6,20
Orange,Chester Town PD,2017,17,5,22,0,2,2,17,7,24
Orange,Chester Town PD,2018,12,6,18,0,2,2,12,8,20
Orange,Chester Town PD,2019,15,5,20,0,2,2,15,7,22
Orange,Chester Town PD,2020,15,5,20,0,2,2,15,7,22
Orange,Chester Town PD,2021,14,3,17,0,1,1,14,4,18
Orange,Chester Town PD,2022,15,6,21,0,2,2,15,8,23
Orange,Chester Town PD,2023,16,6,22,0,2,2,16,8,24
Orange,Chester Vg PD,2007,10,5,15,1,3,4,11,8,19
Orange,Chester Vg PD,2008,11,4,15,1,2,3,12,6,18
Orange,Chester Vg PD,2009,14,3,17,1,0,1,15,3,18
Orange,Chester Vg PD,2010,15,4,19,1,2,3,16,6,22
Orange,Chester Vg PD,2013,12,4,16,1,1,2,13,5,18
Orange,Chester Vg PD,2014,12,3,15,1,2,3,13,5,18
Orange,Chester Vg PD,2015,13,3,16,1,1,2,14,4,18
Orange,Chester Vg PD,2016,13,2,15,1,1,2,14,3,17
Orange,Chester Vg PD,2017,13,3,16,1,1,2,14,4,18
Orange,Chester Vg PD,2018,11,4,15,1,1,2,12,5,17
Orange,Chester Vg PD,2019,13,3,16,1,1,2,14,4,18
Orange,Chester Vg PD,2020,14,3,17,1,1,2,15,4,19
Orange,Chester Vg PD,2022,14,3,17,1,0,1,15,3,18
Orange,Chester Vg PD,2023,16,1,17,1,0,1,17,1,18
Orange,Cornwall Town PD,2007,11,10,21,4,11,15,15,21,36
Orange,Cornwall Town PD,2008,12,9,21,4,11,15,16,20,36
Orange,Cornwall Town PD,2009,12,8,20,4,10,14,16,18,34
Orange,Cornwall Town PD,2010,12,8,20,3,9,12,15,17,32
Orange,Cornwall Town PD,2011,12,9,21,3,8,11,15,17,32
Orange,Cornwall Town PD,2012,10,9,19,3,7,10,13,16,29
Orange,Cornwall Town PD,2013,7,10,17,3,9,12,10,19,29
Orange,Cornwall Town PD,2014,9,10,19,3,9,12,12,19,31
Orange,Cornwall Town PD,2015,9,8,17,3,8,11,12,16,28
Orange,Cornwall Town PD,2016,9,8,17,2,9,11,11,17,28
Orange,Cornwall Town PD,2017,9,8,17,3,5,8,12,13,25
Orange,Cornwall Town PD,2018,9,8,17,3,5,8,12,13,25
Orange,Cornwall Town PD,2019,9,9,18,3,5,8,12,14,26
Orange,Cornwall Town PD,2020,9,8,17,2,3,5,11,11,22
Orange,Cornwall Town PD,2021,10,7,17,2,2,4,12,9,21
Orange,Cornwall Town PD,2022,9,7,16,2,2,4,11,9,20
Orange,Cornwall Town PD,2023,7,2,9,2,1,3,9,3,12
Orange,Cornwall-on-Hudson Vg PD,2007,4,12,16,0,0,0,4,12,16
Orange,Cornwall-on-Hudson Vg PD,2010,2,15,17,0,0,0,2,15,17
Orange,Cornwall-on-Hudson Vg PD,2013,2,11,13,0,1,1,2,12,14
Orange,Cornwall-on-Hudson Vg PD,2014,2,13,15,0,2,2,2,15,17
Orange,Cornwall-on-Hudson Vg PD,2015,2,13,15,0,2,2,2,15,17
Orange,Cornwall-on-Hudson Vg PD,2016,3,12,15,0,1,1,3,13,16
Orange,Cornwall-on-Hudson Vg PD,2017,3,11,14,0,2,2,3,13,16
Orange,Cornwall-on-Hudson Vg PD,2018,3,10,13,0,1,1,3,11,14
Orange,Cornwall-on-Hudson Vg PD,2019,3,10,13,0,1,1,3,11,14
Orange,Cornwall-on-Hudson Vg PD,2020,3,10,13,0,1,1,3,11,14
Orange,Cornwall-on-Hudson Vg PD,2021,2,9,11,0,1,1,2,10,12
Orange,Cornwall-on-Hudson Vg PD,2022,3,9,12,0,1,1,3,10,13
Orange,Cornwall-on-Hudson Vg PD,2023,3,10,13,0,1,1,3,11,14
Orange,Crawford Town PD,2007,12,11,23,2,9,11,14,20,34
Orange,Crawford Town PD,2008,12,10,22,2,10,12,14,20,34
Orange,Crawford Town PD,2009,12,7,19,2,8,10,14,15,29
Orange,Crawford Town PD,2010,12,9,21,2,7,9,14,16,30
Orange,Crawford Town PD,2011,13,10,23,2,9,11,15,19,34
Orange,Crawford Town PD,2012,8,11,19,2,10,12,10,21,31
Orange,Crawford Town PD,2013,8,11,19,2,10,12,10,21,31
Orange,Crawford Town PD,2014,10,8,18,1,12,13,11,20,31
Orange,Crawford Town PD,2015,9,9,18,1,12,13,10,21,31
Orange,Crawford Town PD,2016,9,10,19,1,11,12,10,21,31
Orange,Crawford Town PD,2017,9,12,21,1,10,11,10,22,32
Orange,Crawford Town PD,2018,11,16,27,1,12,13,12,28,40
Orange,Crawford Town PD,2019,11,16,27,1,10,11,12,26,38
Orange,Crawford Town PD,2021,11,16,27,1,13,14,12,29,41
Orange,Crawford Town PD,2022,11,17,28,1,9,10,12,26,38
Orange,Crawford Town PD,2023,13,16,29,1,10,11,14,26,40
Orange,Deerpark Town PD,2007,7,13,20,0,0,0,7,13,20
Orange,Deerpark Town PD,2008,7,12,19,0,0,0,7,12,19
Orange,Deerpark Town PD,2009,6,12,18,0,0,0,6,12,18
Orange,Deerpark Town PD,2010,6,13,19,0,0,0,6,13,19
Orange,Deerpark Town PD,2011,4,17,21,0,0,0,4,17,21
Orange,Deerpark Town PD,2012,4,17,21,0,0,0,4,17,21
Orange,Deerpark Town PD,2013,3,19,22,0,0,0,3,19,22
Orange,Deerpark Town PD,2014,3,18,21,0,0,0,3,18,21
Orange,Deerpark Town PD,2015,4,19,23,0,0,0,4,19,23
Orange,Deerpark Town PD,2016,3,19,22,0,0,0,3,19,22
Orange,Deerpark Town PD,2017,4,18,22,0,0,0,4,18,22
Orange,Deerpark Town PD,2018,3,18,21,0,0,0,3,18,21
Orange,Deerpark Town PD,2019,4,17,21,0,0,0,4,17,21
Orange,Deerpark Town PD,2020,4,19,23,0,1,1,4,20,24
Orange,Deerpark Town PD,2021,6,15,21,0,1,1,6,16,22
Orange,Deerpark Town PD,2022,6,15,21,0,1,1,6,16,22
Orange,Deerpark Town PD,2023,5,16,21,0,1,1,5,17,22
Orange,Florida Vg PD,2007,1,13,14,0,0,0,1,13,14
Orange,Florida Vg PD,2009,1,13,14,0,0,0,1,13,14
Orange,Florida Vg PD,2010,1,13,14,0,0,0,1,13,14
Orange,Florida Vg PD,2011,1,13,14,0,0,0,1,13,14
Orange,Florida Vg PD,2012,1,12,13,0,0,0,1,12,13
Orange,Florida Vg PD,2013,1,13,14,0,0,0,1,13,14
Orange,Florida Vg PD,2014,1,13,14,0,0,0,1,13,14
Orange,Florida Vg PD,2015,1,11,12,0,0,0,1,11,12
Orange,Florida Vg PD,2016,1,13,14,0,0,0,1,13,14
Orange,Florida Vg PD,2017,1,13,14,0,0,0,1,13,14
Orange,Florida Vg PD,2018,1,15,16,0,0,0,1,15,16
Orange,Florida Vg PD,2019,1,14,15,0,0,0,1,14,15
Orange,Florida Vg PD,2020,1,15,16,0,0,0,1,15,16
Orange,Florida Vg PD,2021,1,13,14,0,0,0,1,13,14
Orange,Florida Vg PD,2022,1,14,15,0,0,0,1,14,15
Orange,Florida Vg PD,2023,1,15,16,0,0,0,1,15,16
Orange,Goshen Town PD,2007,11,9,20,1,0,1,12,9,21
Orange,Goshen Town PD,2008,11,9,20,1,0,1,12,9,21
Orange,Goshen Town PD,2009,11,9,20,1,0,1,12,9,21
Orange,Goshen Town PD,2010,11,8,19,1,0,1,12,8,20
Orange,Goshen Town PD,2011,10,8,18,1,0,1,11,8,19
Orange,Goshen Town PD,2013,15,4,19,3,1,4,18,5,23
Orange,Goshen Town PD,2014,9,10,19,0,1,1,9,11,20
Orange,Goshen Town PD,2015,9,9,18,0,1,1,9,10,19
Orange,Goshen Town PD,2016,9,11,20,0,1,1,9,12,21
Orange,Goshen Town PD,2017,9,15,24,0,1,1,9,16,25
Orange,Goshen Town PD,2018,8,15,23,0,1,1,8,16,24
Orange,Goshen Town PD,2019,6,16,22,0,0,0,6,16,22
Orange,Goshen Town PD,2020,6,17,23,0,0,0,6,17,23
Orange,Goshen Town PD,2021,6,20,26,0,0,0,6,20,26
Orange,Goshen Town PD,2022,6,18,24,0,1,1,6,19,25
Orange,Goshen Town PD,2023,9,11,20,0,1,1,9,12,21
Orange,Goshen Vg PD,2007,17,2,19,2,2,4,19,4,23
Orange,Goshen Vg PD,2008,17,2,19,3,1,4,20,3,23
Orange,Goshen Vg PD,2009,17,3,20,3,1,4,20,4,24
Orange,Goshen Vg PD,2010,17,3,20,3,1,4,20,4,24
Orange,Goshen Vg PD,2011,17,4,21,3,1,4,20,5,25
Orange,Goshen Vg PD,2012,16,4,20,3,1,4,19,5,24
Orange,Goshen Vg PD,2013,15,4,19,3,1,4,18,5,23
Orange,Goshen Vg PD,2014,16,4,20,3,2,5,19,6,25
Orange,Goshen Vg PD,2015,17,5,22,3,2,5,20,7,27
Orange,Goshen Vg PD,2016,17,6,23,3,2,5,20,8,28
Orange,Goshen Vg PD,2017,17,4,21,3,2,5,20,6,26
Orange,Goshen Vg PD,2018,17,8,25,3,2,5,20,10,30
Orange,Goshen Vg PD,2019,18,11,29,3,2,5,21,13,34
Orange,Goshen Vg PD,2020,18,9,27,3,2,5,21,11,32
Orange,Goshen Vg PD,2021,18,8,26,3,3,6,21,11,32
Orange,Goshen Vg PD,2022,20,7,27,3,3,6,23,10,33
Orange,Goshen Vg PD,2023,21,7,28,3,4,7,24,11,35
Orange,Greenwood Lake Vg PD,2007,6,15,21,2,9,11,8,24,32
Orange,Greenwood Lake Vg PD,2008,6,14,20,2,6,8,8,20,28
Orange,Greenwood Lake Vg PD,2009,7,12,19,2,4,6,9,16,25
Orange,Greenwood Lake Vg PD,2010,5,13,18,2,5,7,7,18,25
Orange,Greenwood Lake Vg PD,2011,7,10,17,2,6,8,9,16,25
Orange,Greenwood Lake Vg PD,2012,7,9,16,1,6,7,8,15,23
Orange,Greenwood Lake Vg PD,2013,8,7,15,1,6,7,9,13,22
Orange,Greenwood Lake Vg PD,2014,6,11,17,1,9,10,7,20,27
Orange,Greenwood Lake Vg PD,2015,5,14,19,1,9,10,6,23,29
Orange,Greenwood Lake Vg PD,2016,5,14,19,1,11,12,6,25,31
Orange,Greenwood Lake Vg PD,2017,5,14,19,1,11,12,6,25,31
Orange,Greenwood Lake Vg PD,2018,5,15,20,1,10,11,6,25,31
Orange,Greenwood Lake Vg PD,2019,3,14,17,1,11,12,4,25,29
Orange,Greenwood Lake Vg PD,2020,4,14,18,0,0,0,4,14,18
Orange,Greenwood Lake Vg PD,2022,5,16,21,2,7,9,7,23,30
Orange,Greenwood Lake Vg PD,2023,4,20,24,2,6,8,6,26,32
Orange,Harriman Vg PD,2007,7,2,9,0,0,0,7,2,9
Orange,Harriman Vg PD,2008,7,3,10,0,0,0,7,3,10
Orange,Harriman Vg PD,2009,7,2,9,0,0,0,7,2,9
Orange,Harriman Vg PD,2010,7,3,10,0,0,0,7,3,10
Orange,Harriman Vg PD,2011,7,3,10,0,0,0,7,3,10
Orange,Harriman Vg PD,2012,7,3,10,0,0,0,7,3,10
Orange,Harriman Vg PD,2013,7,3,10,0,0,0,7,3,10
Orange,Harriman Vg PD,2014,7,4,11,0,0,0,7,4,11
Orange,Harriman Vg PD,2015,7,4,11,0,0,0,7,4,11
Orange,Harriman Vg PD,2016,7,4,11,0,0,0,7,4,11
Orange,Harriman Vg PD,2017,6,4,10,0,0,0,6,4,10
Orange,Harriman Vg PD,2018,7,4,11,0,0,0,7,4,11
Orange,Harriman Vg PD,2019,7,5,12,0,0,0,7,5,12
Orange,Harriman Vg PD,2020,7,4,11,0,0,0,7,4,11
Orange,Harriman Vg PD,2021,7,4,11,0,0,0,7,4,11
Orange,Harriman Vg PD,2022,7,3,10,0,0,0,7,3,10
Orange,Harriman Vg PD,2023,9,3,12,0,0,0,9,3,12
Orange,Highland Falls Vg PD,2007,11,8,19,4,5,9,15,13,28
Orange,Highland Falls Vg PD,2008,10,7,17,4,5,9,14,12,26
Orange,Highland Falls Vg PD,2009,9,7,16,4,4,8,13,11,24
Orange,Highland Falls Vg PD,2010,8,10,18,3,4,7,11,14,25
Orange,Highland Falls Vg PD,2011,10,9,19,3,7,10,13,16,29
Orange,Highland Falls Vg PD,2012,9,11,20,3,4,7,12,15,27
Orange,Highland Falls Vg PD,2013,9,10,19,3,6,9,12,16,28
Orange,Highland Falls Vg PD,2014,9,11,20,3,6,9,12,17,29
Orange,Highland Falls Vg PD,2015,9,14,23,3,6,9,12,20,32
Orange,Highland Falls Vg PD,2016,7,15,22,2,7,9,9,22,31
Orange,Highland Falls Vg PD,2017,8,14,22,2,7,9,10,21,31
Orange,Highland Falls Vg PD,2018,6,15,21,3,6,9,9,21,30
Orange,Highland Falls Vg PD,2019,7,13,20,3,7,10,10,20,30
Orange,Highland Falls Vg PD,2022,6,6,12,3,4,7,9,10,19
Orange,Highland Falls Vg PD,2023,7,6,13,3,5,8,10,11,21
Orange,Highlands Town PD,2008,0,16,16,0,4,4,0,20,20
Orange,Highlands Town PD,2010,0,19,19,0,3,3,0,22,22
Orange,Highlands Town PD,2011,0,19,19,0,2,2,0,21,21
Orange,Highlands Town PD,2012,0,22,22,0,2,2,0,24,24
Orange,Highlands Town PD,2013,0,24,24,0,2,2,0,26,26
Orange,Highlands Town PD,2014,0,21,21,0,3,3,0,24,24
Orange,Highlands Town PD,2015,0,18,18,0,2,2,0,20,20
Orange,Highlands Town PD,2016,0,22,22,0,3,3,0,25,25
Orange,Highlands Town PD,2021,0,25,25,0,2,2,0,27,27
Orange,Highlands Town PD,2022,0,18,18,0,2,2,0,20,20
Orange,Highlands Town PD,2023,0,16,16,0,2,2,0,18,18
Orange,Maybrook Vg PD,2007,2,13,15,0,0,0,2,13,15
Orange,Maybrook Vg PD,2008,3,12,15,0,0,0,3,12,15
Orange,Maybrook Vg PD,2009,3,9,12,0,0,0,3,9,12
Orange,Maybrook Vg PD,2010,3,9,12,0,0,0,3,9,12
Orange,Maybrook Vg PD,2011,3,10,13,0,0,0,3,10,13
Orange,Maybrook Vg PD,2012,3,10,13,0,0,0,3,10,13
Orange,Maybrook Vg PD,2013,4,8,12,0,0,0,4,8,12
Orange,Maybrook Vg PD,2014,4,8,12,0,0,0,4,8,12
Orange,Maybrook Vg PD,2015,4,9,13,0,0,0,4,9,13
Orange,Maybrook Vg PD,2016,4,11,15,0,0,0,4,11,15
Orange,Maybrook Vg PD,2017,4,12,16,0,0,0,4,12,16
Orange,Maybrook Vg PD,2018,4,10,14,0,0,0,4,10,14
Orange,Maybrook Vg PD,2019,3,10,13,0,0,0,3,10,13
Orange,Maybrook Vg PD,2020,3,10,13,0,0,0,3,10,13
Orange,Maybrook Vg PD,2022,4,8,12,0,0,0,4,8,12
Orange,Maybrook Vg PD,2023,5,9,14,0,0,0,5,9,14
Orange,Middletown City PD,2007,75,0,75,14,1,15,89,1,90
Orange,Middletown City PD,2008,75,0,75,13,1,14,88,1,89
Orange,Middletown City PD,2009,76,0,76,14,1,15,90,1,91
Orange,Middletown City PD,2010,68,0,68,12,1,13,80,1,81
Orange,Middletown City PD,2011,69,0,69,14,1,15,83,1,84
Orange,Middletown City PD,2012,69,0,69,14,2,16,83,2,85
Orange,Middletown City PD,2013,67,0,67,13,2,15,80,2,82
Orange,Middletown City PD,2014,61,0,61,14,0,14,75,0,75
Orange,Middletown City PD,2015,63,0,63,13,2,15,76,2,78
Orange,Middletown City PD,2016,64,0,64,11,2,13,75,2,77
Orange,Middletown City PD,2017,65,1,66,13,3,16,78,4,82
Orange,Middletown City PD,2018,69,3,72,13,4,17,82,7,89
Orange,Middletown City PD,2019,68,2,70,13,3,16,81,5,86
Orange,Middletown City PD,2020,68,2,70,11,4,15,79,6,85
Orange,Middletown City PD,2021,64,2,66,13,5,18,77,7,84
Orange,Middletown City PD,2022,71,1,72,9,5,14,80,6,86
Orange,Middletown City PD,2023,71,0,71,10,7,17,81,7,88
Orange,Monroe Vg PD,2007,18,0,18,5,1,6,23,1,24
Orange,Monroe Vg PD,2009,18,0,18,5,2,7,23,2,25
Orange,Monroe Vg PD,2010,18,0,18,5,4,9,23,4,27
Orange,Monroe Vg PD,2011,18,0,18,4,4,8,22,4,26
Orange,Monroe Vg PD,2012,17,0,17,4,3,7,21,3,24
Orange,Monroe Vg PD,2013,18,0,18,4,4,8,22,4,26
Orange,Monroe Vg PD,2014,18,0,18,4,5,9,22,5,27
Orange,Monroe Vg PD,2015,18,0,18,4,5,9,22,5,27
Orange,Monroe Vg PD,2016,17,0,17,4,10,14,21,10,31
Orange,Monroe Vg PD,2017,18,0,18,4,9,13,22,9,31
Orange,Monroe Vg PD,2018,16,0,16,4,7,11,20,7,27
Orange,Monroe Vg PD,2019,19,3,22,4,6,10,23,9,32
Orange,Monroe Vg PD,2020,18,5,23,4,9,13,22,14,36
Orange,Monroe Vg PD,2021,17,5,22,5,10,15,22,15,37
Orange,Monroe Vg PD,2022,19,5,24,3,5,8,22,10,32
Orange,Monroe Vg PD,2023,20,4,24,3,3,6,23,7,30
Orange,Montgomery Town PD,2007,13,14,27,1,0,1,14,14,28
Orange,Montgomery Town PD,2008,14,18,32,1,3,4,15,21,36
Orange,Montgomery Town PD,2009,14,17,31,1,4,5,15,21,36
Orange,Montgomery Town PD,2010,14,19,33,2,4,6,16,23,39
Orange,Montgomery Town PD,2011,13,17,30,1,6,7,14,23,37
Orange,Montgomery Town PD,2012,13,22,35,2,8,10,15,30,45
Orange,Montgomery Town PD,2013,13,25,38,2,5,7,15,30,45
Orange,Montgomery Town PD,2014,13,23,36,2,4,6,15,27,42
Orange,Montgomery Town PD,2016,12,22,34,2,8,10,14,30,44
Orange,Montgomery Town PD,2017,12,17,29,1,4,5,13,21,34
Orange,Montgomery Town PD,2018,13,24,37,2,8,10,15,32,47
Orange,Montgomery Town PD,2019,13,24,37,4,8,12,17,32,49
Orange,Montgomery Town PD,2020,11,23,34,3,7,10,14,30,44
Orange,Montgomery Town PD,2021,13,25,38,3,5,8,16,30,46
Orange,Montgomery Town PD,2022,13,31,44,3,6,9,16,37,53
Orange,Montgomery Town PD,2023,17,31,48,3,6,9,20,37,57
Orange,Montgomery Vg PD,2007,0,28,28,0,1,1,0,29,29
Orange,Montgomery Vg PD,2008,0,29,29,0,1,1,0,30,30
Orange,Montgomery Vg PD,2009,0,31,31,0,1,1,0,32,32
Orange,Montgomery Vg PD,2010,0,34,34,0,1,1,0,35,35
Orange,Montgomery Vg PD,2011,0,35,35,0,1,1,0,36,36
Orange,Montgomery Vg PD,2012,0,28,28,0,1,1,0,29,29
Orange,Montgomery Vg PD,2013,4,27,31,0,2,2,4,29,33
Orange,Montgomery Vg PD,2014,7,3,10,0,2,2,7,5,12
Orange,Montgomery Vg PD,2015,4,9,13,0,2,2,4,11,15
Orange,Montgomery Vg PD,2016,4,12,16,0,2,2,4,14,18
Orange,Montgomery Vg PD,2017,4,12,16,0,2,2,4,14,18
Orange,Montgomery Vg PD,2018,4,13,17,0,2,2,4,15,19
Orange,Montgomery Vg PD,2019,4,15,19,0,2,2,4,17,21
Orange,Montgomery Vg PD,2020,4,15,19,0,2,2,4,17,21
Orange,Montgomery Vg PD,2021,4,14,18,0,2,2,4,16,20
Orange,Montgomery Vg PD,2022,3,17,20,0,2,2,3,19,22
Orange,Montgomery Vg PD,2023,5,12,17,0,2,2,5,14,19
Orange,Mount Hope Town PD,2007,0,22,22,0,1,1,0,23,23
Orange,Mount Hope Town PD,2008,0,22,22,0,1,1,0,23,23
Orange,Mount Hope Town PD,2010,2,19,21,0,1,1,2,20,22
Orange,Mount Hope Town PD,2011,4,18,22,0,1,1,4,19,23
Orange,Mount Hope Town PD,2012,4,13,17,0,2,2,4,15,19
Orange,Mount Hope Town PD,2013,4,18,22,0,2,2,4,20,24
Orange,Mount Hope Town PD,2014,4,19,23,0,2,2,4,21,25
Orange,Mount Hope Town PD,2015,4,16,20,0,2,2,4,18,22
Orange,Mount Hope Town PD,2016,4,17,21,0,2,2,4,19,23
Orange,Mount Hope Town PD,2017,3,20,23,0,2,2,3,22,25
Orange,Mount Hope Town PD,2018,3,22,25,0,2,2,3,24,27
Orange,Mount Hope Town PD,2021,6,15,21,0,2,2,6,17,23
Orange,Mount Hope Town PD,2022,4,10,14,0,1,1,4,11,15
Orange,Mount Hope Town PD,2023,2,14,16,0,1,1,2,15,17
Orange,New Windsor Town PD,2007,46,0,46,12,10,22,58,10,68
Orange,New Windsor Town PD,2008,45,0,45,12,6,18,57,6,63
Orange,New Windsor Town PD,2009,44,0,44,11,9,20,55,9,64
Orange,New Windsor Town PD,2010,43,0,43,10,10,20,53,10,63
Orange,New Windsor Town PD,2011,40,0,40,9,8,17,49,8,57
Orange,New Windsor Town PD,2012,40,0,40,9,9,18,49,9,58
Orange,New Windsor Town PD,2013,40,0,40,9,9,18,49,9,58
Orange,New Windsor Town PD,2014,40,0,40,9,9,18,49,9,58
Orange,New Windsor Town PD,2015,37,0,37,11,7,18,48,7,55
Orange,New Windsor Town PD,2016,38,0,38,10,7,17,48,7,55
Orange,New Windsor Town PD,2017,40,0,40,11,11,22,51,11,62
Orange,New Windsor Town PD,2018,44,0,44,11,7,18,55,7,62
Orange,New Windsor Town PD,2019,50,0,50,12,9,21,62,9,71
Orange,New Windsor Town PD,2020,50,0,50,12,8,20,62,8,70
Orange,New Windsor Town PD,2021,47,0,47,11,7,18,58,7,65
Orange,New Windsor Town PD,2022,43,0,43,12,7,19,55,7,62
Orange,New Windsor Town PD,2023,42,0,42,14,4,18,56,4,60
Orange,Newburgh City PD,2007,95,0,95,13,10,23,108,10,118
Orange,Newburgh City PD,2008,91,0,91,15,4,19,106,4,110
Orange,Newburgh City PD,2009,89,0,89,15,4,19,104,4,108
